id,name,course_ids
M3124,Oscar Newman,TB1;TB7
M3125,Lily Graham,TB1;TB7
M3126,Natalie Logan,TB1;TB7
M3127,Zoe Young2,TB1;TB7
M3128,Angela Kelly,TB1;TB7
M3129,Hannah Chandler,TB1;TB7
M3130,Sophia Stewart,TB1;TB7
M3131,Kelly Fisher,TB1;TB7
M3132,Bryan Underwood,TB1;TB7
M3133,Sam Vega,TB1;TB7
M3134,Owen Vaughn,TB1;TB7
M3135,Will Allen,TB1;TB7
M3136,George Ziegler,TB1;TB7
M3137,Diana Webb,TB1;TB7
M3138,Penny Barton,TB1;TB7
M3139,Noah Ibarra,TB1;TB7
M3140,Emily Hughes,TB1;TB7
M3141,Grace Turner,TB1;TB7
M3142,Isaac Bennett,TB1;TB7
M3143,Emily Lewis,TB1;TB7
M3144,Evan Bennett,TB1;TB7
M3145,Steven Baker,TB1;TB7
M3146,Will King,TB1;TB7
M3147,Holly Quigley,TB1;TB7
M3148,Colin Davis,TB1;TB7
M3149,Frank Holden,TB1;TB7
M3150,Steven Easton,TB1;TB7
M3151,Rita Gordon,TB2;TB8
M3152,Quincy Hughes,TB2;TB8
M3153,Daniel Iverson,TB2;TB8
M3154,Uma  Jenkins,TB2;TB8
M3155,Felix Irwin,TB2;TB8
M3156,Will Davis,TB2;TB8
M3157,Yusuf Ibarra,TB2;TB8
M3158,Paula Reed,TB2;TB8
M3159,Laura Irwin,TB2;TB8
M3160,Nathan Clark,TB2;TB8
M3161,Walter Holden,TB2;TB8
M3162,Ivan Ziegler,TB2;TB8
M3163,Grace Hall,TB2;TB8
M3164,Oscar Underwood,TB2;TB8
M3165,Lily Zimmerman,TB2;TB8
M3166,Diana Reed,TB2;TB8
M3167,Penny Olson,TB2;TB8
M3168,Ian Xu,TB2;TB8
M3169,Julia Taylor,TB2;TB8
M3170,Julia Roberts,TB2;TB8
M3171,Zachary Turnbull,TB2;TB8
M3172,Natalie Gordon,TB2;TB8
M3173,Leo Flynn,TB2;TB8
M3174,Nora Cooper,TB2;TB8
M3175,Kevin Pierce,TB2;TB8
M3176,Gina Baker,TB2;TB8
M3177,Elena Flynn,TB2;TB8
M3178,Diana Taylor,TB2;TB8
M3179,Michael Adler,TB2;TB8
M3180,Sophia Lewis,TB2;TB8
M3181,Zachary Baker,TB2;TB8
M3182,Noah Turnbull,TB2;TB8
M3183,Alice Foster,TB3;TB9;TI4
M3184,Katie Logan,TB3;TB9;TI4
M3185,Tyler Johnson,TB3;TB9;TI4
M3186,Sophia Clark,TB3;TB9;TI4
M3187,Quincy Stewart,TB3;TB9;TI4
M3188,Gina Graham,TB3;TB9;TI4
M3189,Ryan Johnson,TB3;TB9;TI4
M3190,Colin Anderson,TB3;TB9;TI4
M3191,Kelly Hall,TB3;TB9;TI4
M3192,Victor Mitchell,TB3;TB9;TI4
M3193,Yusuf Cooper,TB3;TB9;TI4
M3194,Brian Turnbull,TB3;TB9;TI4
M3195,Zane Ibarra,TB3;TB9;TI4
M3196,Adrian Jones,TB3;TB9;TI4
M3197,Charles Vega,TB3;TB9;TI4
M3198,Adrian Reyes,TB3;TB9;TI4
M3199,Victor Walker,TB3;TB9
M3200,Olivia Vaughn,TB3;TB9
M3201,Adrian Ellis,TB3;TB9
M3202,Michael Doyle,TB3;TB9
M3203,Gregory Cooper,TB3;TB9
M3204,Nora Ingram,TB3;TB9
M3205,Thomas Mitchell,TB3;TB9
M3206,Rachel Hughes,TB3;TB9
M3207,Olivia Evans,TB3;TB9
M3208,Paula Watson,TB3;TB9
M3209,Yusuf Scott,TB3;TB9
M3210,Felix Miller,TB3;TB9
M3211,Penelope Iverson,TB3;TB9
M3212,Vincent Green,TB3;TB9
M3213,Xena Carter,TB3;TB9
M3214,Henry Lee,TB3;TB9
M3215,Zoe Taylor,TB4;TB10
M3216,Noah Cooper,TB4;TB10
M3217,Brian Reed,TB4;TB10
M3218,Kelly Quigley,TB4;TB10
M3219,Emma Watson,TB4;TB10
M3220,Emma Mitchell,TB4;TB10
M3221,Penny Carter,TB4;TB10
M3222,Youssef Moore,TB4;TB10
M3223,Quentin Ibarra,TB4;TB10
M3224,Tyler Reyes,TB4;TB10
M3225,Michael Ziegler,TB4;TB10
M3226,Oscar Vaughn,TB4;TB10
M3227,Penny Flynn,TB4;TB10
M3228,Bob Spencer,TB4;TB10
M3229,Catherine Ellis,TB4;TB10
M3230,Emma Chandler,TB4;TB10
M3231,William Murray,TB4;TB10
M3232,Dorothy Webb,TB4;TB10
M3233,Ulysses Nelson,TB4;TB10
M3234,Will Phillips,TB4;TB10
M3235,Michael Olson,TB4;TB10
M3236,William Zane,TB4;TB10
M3237,Quinn Scott,TB4;TB10
M3238,Youssef Zimmerman,TB4;TB10
M3239,Daniel Stewart,TB4;TB10
M3240,Bryan Young,TB4;TB10
M3241,Oscar Ellis,TB4;TB10
M3242,Emily Lee,TB4;TB10
M3243,Zane Young,TB4;TB10
M3244,Catherine Chandler,TB4;TB10
M3245,Emily Johnson,TB4;TB10
M3246,Evan Hall,TB4;TB10
M3247,Grace Miller,TB5;TB11
M3248,Isaac King,TB5;TB11
M3249,Daniel Zane,TB5;TB11
M3250,Quincy Barton,TB5;TB11
M3251,Yusuf Nelson,TB5;TB11
M3252,Linda Holden,TB5;TB11
M3253,Mark Faulkner,TB5;TB11
M3254,Bella  Jenkins,TB5;TB11
M3255,David Pierce,TB5;TB11
M3256,Isaac Anderson,TB5;TB11
M3257,Xavier Johnson,TB5;TB11
M3258,Laura Stewart,TB5;TB11
M3259,Sam Quigley,TB5;TB11
M3260,Brandon Hughes,TB5;TB11
M3261,Xavier Evans,TB5;TB11
M3262,Marcus Ingram,TB5;TB11
M3263,Quentin Ellis,TB5;TB11
M3264,Kyle Scott,TB5;TB11
M3265,Frank King,TB5;TB11
M3266,Paula Norton,TB5;TB11
M3267,Bob Adler,TB5;TB11
M3268,Harry Graham,TB5;TB11
M3269,Gregory Mitchell,TB5;TB11
M3270,Xena Quigley,TB5;TB11
M3271,Jennifer Walker,TB5;TB11
M3272,Jennifer Vaughn,TB5;TB11
M3273,Vincent Turnbull,TB5;TB11
M3274,Youssef Johnson,TB5;TB11
M3275,Natalie Dixon,TB5;TB11
M3276,Penelope Flynn,TB5;TB11
M3277,Hannah Davis2,TB5;TB11
M3278,Zachary Gordon,TB5;TB11
M3279,Diana Knox,TB6;TB12;TK6
M3280,Owen Norris,TB6;TB12;TK6
M3281,Yvonne Reed,TB6;TB12;TK6
M3282,Victoria Ziegler,TB6;TB12;TK6
M3283,Edward Quinn,TB6;TB12;TK6
M3284,Victor Moore,TB6;TB12;TK6
M3285,Charles Young2,TB6;TB12;TK6
M3286,Natalie Phillips,TB6;TB12;TK6
M3287,Daniel Reynolds,TB6;TB12;TK6
M3288,Marcus Doyle,TB6;TB12;TK6
M3289,Michael Fisher,TB6;TB12;TK6
M3290,Benjamin Doyle,TB6;TB12;TK6
M3291,Nathan Vega,TB6;TB12;TK6
M3292,Quinn Hall,TB6;TB12;TK6
M3293,Brian Holden,TB6;TB12;TK6
M3294,Robert Baker,TB6;TB12;TK6
M3295,William King,TB6;TB12;STAT9
M3296,Vera Gordon,TB6;TB12;STAT9
M3297,Xavier Smith,TB6;TB12;STAT9
M3298,Catherine Murray,TB6;TB12;STAT9
M3299,Gina Smith,TB6;TB12;STAT9
M3300,Gina Bennett,TB6;TB12;STAT9
M3301,Tina King,TB6;TB12;STAT9
M3302,Yvonne Spencer,TB6;TB12;STAT9
M3303,Brandon Roberts,TB6;TB12;STAT9
M3304,Xena Bennett,TB6;TB12;STAT9
M3305,Zane Yoder,TB6;TB12;STAT9
M3306,Noah Ingram,TB6;TB12;STAT9
M3307,Xena Faulkner,TB6;TB12;STAT9
M3308,Brandon Fisher,TB6;TB12;STAT9
M3309,Uma Watson,TB6;TB12;STAT9
M3310,Lily Tucker,TB6;TB12;STAT9
M3311,Penelope Brown,RM1;RM7;AD7
M3312,Quinn Harris,RM1;RM7;AD7
M3313,Emma Miller,RM1;RM7;AD7
M3314,Yusuf Johnson,RM1;RM7;AD7
M3315,Vincent Ortiz,RM1;RM7;AD7
M3316,Ian Webb,RM1;RM7;AD7
M3317,Fiona Tucker,RM1;RM7;AD7
M3318,Penelope Faulkner,RM1;RM7;AD7
M3319,Bryan Vasquez,RM1;RM7;AD7
M3320,Walter Bennett,RM1;RM7;AD7
M3321,Rita Underwood,RM1;RM7;AD7
M3322,Youssef  Jenkins,RM1;RM7;AD7
M3323,Rita Reyes,RM1;RM7;AD7
M3324,Nathan Adler,RM1;RM7;AD7
M3325,Mason Phillips,RM1;RM7;AD7
M3326,Victor King,RM1;RM7;AD7
M3327,Fiona Ortiz,RM1;RM7
M3328,Linda Evans,RM1;RM7
M3329,Michael Adams,RM1;RM7
M3330,Robert Bennett,RM1;RM7
M3331,Brian Hall,RM1;RM7
M3332,Owen Barton,RM1;RM7
M3333,Nora Newman,RM1;RM7
M3334,Paula Cooper,RM1;RM7
M3335,Quentin  Jenkins,RM1;RM7
M3336,Benjamin Mitchell,RM1;RM7
M3337,Quentin Hall,RM1;RM7
M3338,Thomas Ellis,RM1;RM7
M3339,Marcus Clark,RM1;RM7
M3340,Will  Jenkins,RM1;RM7
M3341,Vincent Ingram,RM1;RM7
M3342,Rita Vega,RM1;RM7
M3343,Fiona Yoder,RM2;RM8
M3344,Xena Barton,RM2;RM8
M3345,Marcus Adler,RM2;RM8
M3346,Adrian Roberts,RM2;RM8
M3347,Linda Zimmerman,RM2;RM8
M3348,Laura Nelson,RM2;RM8
M3349,Adrian Murray,RM2;RM8
M3350,Yara Miller,RM2;RM8
M3351,Ivan Graham,RM2;RM8
M3352,Zoe Parker,RM2;RM8
M3353,Colin Vaughn,RM2;RM8
M3354,Emily Reed,RM2;RM8
M3355,Brandon Murray,RM2;RM8
M3356,William Norton,RM2;RM8
M3357,Daniel Walsh,RM2;RM8
M3358,Tara Dixon,RM2;RM8
M3359,Rachel Mitchell,RM2;RM8;TK11
M3360,Natalie Knox,RM2;RM8;TK11
M3361,Tyler Underwood,RM2;RM8;TK11
M3362,Sophia Bennett,RM2;RM8;TK11
M3363,Adrian Nelson,RM2;RM8;TK11
M3364,Penny Chandler,RM2;RM8;TK11
M3365,Sophia Taylor,RM2;RM8;TK11
M3366,Zane Olson,RM2;RM8;TK11
M3367,Yara Ibarra,RM2;RM8;TK11
M3368,Thomas Quigley,RM2;RM8;TK11
M3369,George Tucker,RM2;RM8;TK11
M3370,Edward Green,RM2;RM8;TK11
M3371,Evan Davis,RM2;RM8;TK11
M3372,Bryan Baker,RM2;RM8;TK11
M3373,Felix Norton,RM2;RM8;TK11
M3374,Catherine Zane,RM2;RM8;TK11
M3375,Sarah Norris,RM3;RM9;DS8
M3376,Olivia Edwards,RM3;RM9;DS8
M3377,Nathan Johnson,RM3;RM9;DS8
M3378,Vera Miller,RM3;RM9;DS8
M3379,William Webb,RM3;RM9;DS8
M3380,Gina Ellis,RM3;RM9;DS8
M3381,Adam Foster,RM3;RM9;DS8
M3382,Alice Graham,RM3;RM9;DS8
M3383,Vincent OConnor,RM3;RM9;DS8
M3384,Wendy Lewis,RM3;RM9;DS8
M3385,Will Flynn,RM3;RM9;DS8
M3386,Bob Johnson,RM3;RM9;DS8
M3387,Felix Newman,RM3;RM9;DS8
M3388,Kevin Taylor,RM3;RM9;DS8
M3389,William Carter,RM3;RM9;DS8
M3390,Evan Hughes,RM3;RM9;DS8
M3391,Olivia Fisher,RM3;RM9;MAT9
M3392,Xavier Zimmerman,RM3;RM9;MAT9
M3393,Mason Watson,RM3;RM9;MAT9
M3394,Victoria Brown,RM3;RM9;MAT9
M3395,Michael Stewart,RM3;RM9;MAT9
M3396,Adam Turner,RM3;RM9;MAT9
M3397,Ryan Vargas,RM3;RM9;MAT9
M3398,Dorothy Clark,RM3;RM9;MAT9
M3399,Henry Doyle,RM3;RM9;MAT9
M3400,Jennifer Olson,RM3;RM9;MAT9
M3401,Tina Watson,RM3;RM9;MAT9
M3402,Xavier Fisher,RM3;RM9;MAT9
M3403,Olivia Ziegler,RM3;RM9;MAT9
M3404,Adam Hughes,RM3;RM9;MAT9
M3405,Evan Adams,RM3;RM9;MAT9
M3406,Mark Harris,RM3;RM9;MAT9
M3407,Yvonne Graham,RM4;RM10
M3408,Isaac Holden,RM4;RM10
M3409,William Ellis,RM4;RM10
M3410,Jennifer Fisher,RM4;RM10
M3411,Charles Newman,RM4;RM10
M3412,Uma Faulkner,RM4;RM10
M3413,Patrick Hall,RM4;RM10
M3414,Jennifer Reyes,RM4;RM10
M3415,Edward Underwood,RM4;RM10
M3416,Youssef Hall,RM4;RM10
M3417,Rachel Yoder,RM4;RM10
M3418,Dorothy Iverson,RM4;RM10
M3419,Edward Holden,RM4;RM10
M3420,Benjamin Evans,RM4;RM10
M3421,Yusuf Pierce,RM4;RM10
M3422,Angela Ellis,RM4;RM10
M3423,Sophia Murray,RM4;RM10
M3424,Jennifer Pierce,RM4;RM10
M3425,Vera Phillips,RM4;RM10
M3426,Nora Spencer,RM4;RM10
M3427,Uma Brown,RM4;RM10
M3428,Victor Long,RM4;RM10
M3429,Brian King2,RM4;RM10
M3430,Nora Scott,RM4;RM10
M3431,Lily Ziegler,RM4;RM10
M3432,Vera Bennett,RM4;RM10
M3433,Adam Davis,RM4;RM10
M3434,Julia Miller,RM4;RM10
M3435,Ulysses Zimmerman,RM4;RM10
M3436,Victoria Young2,RM4;RM10
M3437,Vincent Pierce,RM4;RM10
M3438,Tyler Reynolds,RM4;RM10
M3439,Henry Yoder,RM5;RM11
M3440,Adam Young2,RM5;RM11
M3441,Xavier Ortiz,RM5;RM11
M3442,Gregory Scott,RM5;RM11
M3443,Oscar  Jenkins,RM5;RM11
M3444,David Yoder,RM5;RM11
M3445,Edward Davis,RM5;RM11
M3446,Zoe Reynolds,RM5;RM11
M3447,Edward Moore,RM5;RM11
M3448,Quentin Smith,RM5;RM11
M3449,Sarah King,RM5;RM11
M3450,Vincent Walsh,RM5;RM11
M3451,Nora  Jenkins,RM5;RM11
M3452,Kevin Walker,RM5;RM11
M3453,Evan Stewart,RM5;RM11
M3454,Will Yates,RM5;RM11
M3455,David Hall,RM5;RM11;DKV7
M3456,Yusuf Zane,RM5;RM11;DKV7
M3457,Noah  Jenkins,RM5;RM11;DKV7
M3458,Felix Bennett,RM5;RM11;DKV7
M3459,Hannah Newman,RM5;RM11;DKV7
M3460,Nora Quigley,RM5;RM11;DKV7
M3461,Frank Olson,RM5;RM11;DKV7
M3462,Tyler Taylor,RM5;RM11;DKV7
M3463,Adam Adams,RM5;RM11;DKV7
M3464,Evan King2,RM5;RM11;DKV7
M3465,Penny Turnbull,RM5;RM11;DKV7
M3466,Steven Moore,RM5;RM11;DKV7
M3467,Catherine Iverson,RM5;RM11;DKV7
M3468,Elena Yoder,RM5;RM11;DKV7
M3469,Angela Knox,RM5;RM11;DKV7
M3470,David Kelly,RM5;RM11;DKV7
M3471,Rachel Ibarra,RM6;RM12;TK12
M3472,Rita Yates,RM6;RM12;TK12
M3473,Youssef Young2,RM6;RM12;TK12
M3474,Xavier Quinn,RM6;RM12;TK12
M3475,Nora Reyes,RM6;RM12;TK12
M3476,Sarah Phillips,RM6;RM12;TK12
M3477,Ryan Faulkner,RM6;RM12;TK12
M3478,Sam OConnor,RM6;RM12;TK12
M3479,Sophia Zane,RM6;RM12;TK12
M3480,Sophia Johnson,RM6;RM12;TK12
M3481,Nora Zane,RM6;RM12;TK12
M3482,Angela Cooper,RM6;RM12;TK12
M3483,Sophia Dixon,RM6;RM12;TK12
M3484,Zachary King,RM6;RM12;TK12
M3485,Sophia Barton,RM6;RM12;TK12
M3486,Tyler Zimmerman,RM6;RM12;TK12
M3487,Frank Foster,RM6;RM12
M3488,Vera  Jenkins,RM6;RM12
M3489,Julia Young,RM6;RM12
M3490,Ivan Foster,RM6;RM12
M3491,Steven Davis2,RM6;RM12
M3492,Yara Easton,RM6;RM12
M3493,David Norton,RM6;RM12
M3494,Elena Iverson,RM6;RM12
M3495,Rachel Faulkner,RM6;RM12
M3496,Hannah Ortiz,RM6;RM12
M3497,Walter Dixon,RM6;RM12
M3498,Adam Roberts,RM6;RM12
M3499,Evan Fisher,RM6;RM12
M3500,David Holden,RM6;RM12
M3501,David Ortiz,RM6;RM12
M3502,Natalie Vega,RM6;RM12
